Date;Obs;Sim;lb:0.05;ub:95
2017-01-02;61.432857;61.668230;61.604865;61.728955
2017-01-09;61.594286;61.656444;61.592650;61.706446
2017-01-16;61.731429;61.778510;61.698851;61.846871
2017-01-23;61.727143;61.833971;61.767836;61.889400
2017-01-30;61.674286;61.845247;61.773044;61.921455
2017-02-06;61.815000;61.853873;61.807681;61.910468
2017-02-13;61.651429;61.866602;61.812520;61.909303
2017-02-20;61.608571;61.835613;61.760188;61.883634
2017-02-27;61.908571;61.827687;61.754132;61.872463
2017-03-06;61.982857;61.910244;61.861720;61.951082
2017-03-13;61.978571;61.919590;61.874510;61.989371
2017-03-20;61.914286;61.879394;61.824059;61.943961
2017-03-27;61.952857;61.935896;61.855164;61.975982
2017-04-03;61.891429;61.837391;61.774971;61.893773
2017-04-10;61.931429;61.857445;61.804062;61.894263
2017-04-17;61.805714;61.743788;61.688902;61.793423
2017-04-24;61.728571;61.746369;61.677751;61.792370
2017-05-01;61.638571;61.689097;61.638150;61.740762
2017-05-08;61.658750;61.603263;61.539858;61.670433
2017-05-15;61.687143;61.548873;61.476024;61.615811
2017-05-22;61.964286;61.661435;61.574295;61.730294
2017-05-29;61.800000;61.731865;61.606268;61.803627
2017-06-05;61.558571;61.592864;61.476232;61.669000
2017-06-12;61.495714;61.514230;61.466957;61.577477
2017-06-19;61.332857;61.415389;61.352745;61.489171
2017-06-26;61.432857;61.359243;61.305319;61.410060
2017-07-03;61.794286;61.536393;61.474380;61.607947
2017-07-10;61.732857;61.638293;61.544393;61.753583
2017-07-17;61.680000;61.528026;61.440764;61.627345
2017-07-24;61.574286;61.476378;61.371809;61.545391
2017-07-31;62.110000;61.626990;61.534465;61.711054
2017-08-07;61.858571;61.815141;61.742819;61.933322
2017-08-14;61.771250;61.776768;61.611398;61.910274
2017-08-21;61.825714;61.780331;61.643313;61.877181
2017-08-28;61.670000;61.753303;61.578951;61.899623
2017-09-04;61.497143;61.686250;61.608938;61.791266
2017-09-11;61.452857;61.562133;61.483838;61.661618
2017-09-18;61.415714;61.539442;61.463557;61.612362
2017-09-25;61.380000;61.594342;61.472097;61.697002
2017-10-02;61.461429;61.560319;61.462645;61.647621
2017-10-09;61.680000;61.644204;61.478307;61.751608
2017-10-16;61.692857;61.742516;61.651104;61.816231
2017-10-23;61.612857;61.704095;61.566416;61.804709
2017-10-30;61.737143;61.722957;61.595759;61.879015
2017-11-06;61.762857;61.739265;61.638101;61.863169
2017-11-13;61.790000;61.798258;61.732303;61.879856
2017-11-20;61.797143;61.808121;61.718168;61.925559
2017-11-27;62.035714;61.874477;61.810456;61.927918
2017-12-04;62.051429;61.915592;61.803023;62.000429
2017-12-11;62.124286;61.976392;61.904794;62.101703
2017-12-18;62.157143;61.992717;61.916856;62.114607
2017-12-25;62.091429;62.069727;62.018185;62.145959
2018-01-01;62.052857;62.056526;61.995643;62.144765
2018-01-08;62.210000;62.147345;62.052860;62.245237
2018-01-15;62.131250;62.129877;62.038406;62.237018
2018-01-22;62.225714;62.125226;62.069435;62.173765
2018-01-29;62.227143;62.142016;62.042437;62.221733
2018-02-05;62.211429;62.206121;62.112968;62.256706
2018-02-12;62.117143;62.107155;62.030349;62.159158
2018-02-19;62.061429;62.098511;62.039842;62.149962
2018-02-26;61.987500;62.062928;61.992099;62.123639
2018-03-05;61.857143;62.040818;61.956955;62.143958
2018-03-12;62.020000;61.989945;61.926315;62.056951
2018-03-19;62.148571;62.044762;61.951028;62.099956
2018-03-26;62.072857;61.941158;61.853302;62.031244
2018-04-02;62.122857;61.899429;61.764747;62.011788
2018-04-09;62.117143;61.952143;61.876823;62.034354
2018-04-16;62.047143;61.945501;61.851805;62.015710
2018-04-23;61.948571;61.927217;61.824207;62.027958
2018-04-30;61.820000;61.794953;61.691628;61.881078
2018-05-07;61.645714;61.677733;61.577064;61.771344
2018-05-14;61.528571;61.547210;61.450283;61.617617
2018-05-21;61.410000;61.419156;61.319698;61.520137
2018-05-28;61.261250;61.294028;61.191230;61.356279
2018-06-04;61.194286;61.115516;60.998741;61.223061
2018-06-11;61.135714;61.066298;61.005580;61.155607
2018-06-18;61.014286;60.875278;60.798847;60.964202
2018-06-25;60.901429;60.725101;60.644850;60.802161
2018-07-02;60.787143;60.620544;60.561702;60.723591
2018-07-09;60.612857;60.499131;60.444999;60.576675
2018-07-16;60.600000;60.357710;60.313226;60.442874
2018-07-23;60.495714;60.317211;60.244807;60.381029
2018-07-30;60.360000;60.253711;60.164749;60.348863
2018-08-06;60.270000;60.250088;60.143823;60.336511
2018-08-13;60.154286;60.143999;60.065294;60.253031
2018-08-20;60.092857;60.076166;60.004565;60.167144
2018-08-27;60.020000;60.086773;60.000214;60.152152
2018-09-03;59.980000;60.065056;59.977270;60.150885
2018-09-10;59.938571;60.016228;59.918543;60.093015
2018-09-17;59.910000;59.986518;59.906083;60.088704
2018-09-24;59.892857;59.987357;59.898837;60.071277
2018-10-01;59.944286;60.078477;59.988950;60.161756
2018-10-08;59.998571;60.122632;60.048796;60.208097
2018-10-15;59.998571;60.173260;60.087044;60.244690
2018-10-22;60.011429;60.151720;60.043548;60.231091
2018-10-29;60.095714;60.198742;60.097909;60.281058
2018-11-05;60.152857;60.315400;60.209358;60.425320
2018-11-12;60.214286;60.374628;60.249492;60.497539
2018-11-19;60.270000;60.487704;60.386678;60.592521
2018-11-26;60.325714;60.574379;60.466408;60.706239
2018-12-03;60.374286;60.692552;60.593782;60.795448
2018-12-10;60.415714;60.806277;60.716261;60.902810
2018-12-17;60.471429;60.979961;60.899601;61.057216
2018-12-24;60.528571;61.044555;60.945008;61.120124
2018-12-31;60.638571;61.253974;61.159051;61.353062
2019-01-07;60.771429;61.328315;61.255285;61.415782
2019-01-14;61.030000;61.444366;61.374014;61.513366
2019-01-21;61.191429;61.547703;61.451358;61.630379
2019-01-28;61.215714;61.574811;61.495107;61.670843
2019-02-04;61.311429;61.647519;61.531787;61.715924
2019-02-11;61.298571;61.642972;61.535580;61.732976
2019-02-18;61.360000;61.717762;61.637440;61.779492
2019-02-25;61.297143;61.676749;61.596262;61.765537
2019-03-04;61.308571;61.661839;61.590155;61.742793
2019-03-11;61.355714;61.647829;61.598542;61.710955
2019-03-18;61.651429;61.715817;61.676081;61.795379
2019-03-25;61.591429;61.765487;61.691280;61.815168
2019-04-01;61.505714;61.726999;61.629866;61.777848
2019-04-08;61.450000;61.650577;61.567433;61.709538
2019-04-15;61.345714;61.580909;61.524909;61.629600
2019-04-22;61.292857;61.504207;61.429271;61.540834
2019-04-29;61.225714;61.411436;61.363976;61.448596
2019-05-06;61.212857;61.411578;61.347973;61.470894
2019-05-13;61.174286;61.337146;61.294170;61.372481
2019-05-20;61.157500;61.271241;61.203876;61.332770
2019-05-27;61.077143;61.229260;61.171985;61.280378
2019-06-03;60.965714;61.100536;61.040543;61.163898
2019-06-10;60.845714;61.034119;60.985156;61.097177
2019-06-17;60.902857;60.924320;60.869004;60.996346
2019-06-24;60.880000;60.995422;60.938528;61.045245
2019-07-01;60.740000;60.955339;60.902600;61.023009
2019-07-08;60.560000;60.789301;60.723304;60.842505
2019-07-15;60.445000;60.642411;60.556346;60.724514
2019-07-22;60.317143;60.612464;60.544018;60.668166
2019-07-29;60.177143;60.561994;60.523649;60.613633
2019-08-05;60.095714;60.468409;60.411681;60.539322
2019-08-12;60.085714;60.489799;60.417915;60.591834
2019-08-19;60.017143;60.464845;60.391980;60.530696
2019-08-26;59.931429;60.418858;60.366464;60.501979
2019-09-02;59.840000;60.320778;60.262214;60.389908
2019-09-09;59.801429;60.212439;60.162248;60.272730
2019-09-16;59.781429;60.224623;60.151214;60.303996
2019-09-23;59.767143;60.210036;60.140197;60.260802
2019-09-30;59.795000;60.232002;60.152445;60.273282
2019-10-07;60.025714;60.470273;60.408142;60.533634
2019-10-14;60.235714;60.708342;60.623881;60.792285
2019-10-21;60.358571;60.795338;60.712766;60.873114
2019-10-28;60.482857;60.871600;60.761242;60.944398
2019-11-04;60.561429;60.888371;60.778073;60.969985
2019-11-11;60.632857;60.985695;60.873685;61.074134
2019-11-18;60.751429;61.098710;61.023691;61.174997
2019-11-25;60.907143;61.191162;61.119700;61.272229
2019-12-02;61.001429;61.225762;61.165267;61.314568
2019-12-09;61.064286;61.290746;61.195605;61.406376
2019-12-16;61.227143;61.345676;61.267252;61.425822
2019-12-23;61.360000;61.533912;61.473268;61.608259
2019-12-30;61.350000;61.574479;61.519919;61.655845
2020-01-06;61.367143;61.597130;61.519863;61.650816
2020-01-13;61.455714;61.674046;61.583494;61.745027
2020-01-20;61.413750;61.706935;61.629317;61.765478
2020-01-27;61.384286;61.689986;61.642691;61.731553
2020-02-03;61.488571;61.696699;61.652123;61.762255
2020-02-10;61.558571;61.770330;61.725819;61.842094
2020-02-17;61.792857;61.850966;61.804714;61.921372
2020-02-24;61.837143;61.891311;61.848584;61.943391
2020-03-02;62.080000;62.031551;61.978336;62.102797
2020-03-09;62.042857;62.041942;61.976126;62.106964
2020-03-16;62.024286;61.989696;61.910384;62.076378
2020-03-23;61.848571;61.970057;61.932651;62.019746
2020-03-30;61.730000;61.882066;61.832622;61.940311
2020-04-06;61.675714;61.870103;61.827269;61.933823
2020-04-13;61.575714;61.790323;61.728002;61.863365
2020-04-20;61.487143;61.700420;61.626138;61.769957
2020-04-27;61.405714;61.579003;61.520182;61.643220
2020-05-04;61.354286;61.490243;61.419925;61.578046
2020-05-11;61.353750;61.502831;61.442520;61.580866
2020-05-18;61.255714;61.412326;61.362119;61.481373
2020-05-25;61.167143;61.314460;61.236764;61.379436
2020-06-01;61.087143;61.227184;61.175389;61.279550
2020-06-08;61.020000;61.081663;61.015846;61.145167
2020-06-15;60.947143;61.063761;61.003918;61.137293
2020-06-22;60.995714;61.104990;61.045960;61.170922
2020-06-29;60.948571;61.107876;61.029992;61.184445
2020-07-06;60.858571;60.913204;60.844763;60.975050
2020-07-13;60.808750;60.908054;60.854466;60.980993
2020-07-20;60.730000;60.864013;60.808846;60.917648
2020-07-27;60.642857;60.864761;60.769571;60.920575
2020-08-03;60.567143;60.791029;60.738044;60.831623
2020-08-10;60.485714;60.811721;60.707867;60.897564
2020-08-17;60.344286;60.657285;60.577251;60.718400
2020-08-24;60.300000;60.517158;60.429676;60.618678
2020-08-31;60.290000;60.562248;60.480124;60.630753
2020-09-07;60.270000;60.557856;60.407788;60.689088
2020-09-14;60.287143;60.584417;60.504041;60.694016
2020-09-21;60.204286;60.523224;60.439733;60.603840
2020-09-28;60.185714;60.482209;60.414406;60.556389
2020-10-05;60.302857;60.716833;60.594512;60.812994
2020-10-12;60.354444;60.721383;60.646963;60.795198
2020-10-19;60.420000;60.833100;60.743592;60.902564
2020-10-26;60.494286;60.902380;60.826251;61.012180
2020-11-02;60.562857;61.017640;60.929424;61.096305
2020-11-09;60.648571;61.085459;61.024697;61.146649
2020-11-16;60.715714;61.088636;61.030975;61.149299
2020-11-23;60.742857;61.111998;61.050926;61.163743
2020-11-30;60.787143;61.173686;61.122254;61.213418
2020-12-07;60.835714;61.240744;61.195074;61.299080
2020-12-14;60.842857;61.321186;61.273439;61.353771
2020-12-21;60.865714;61.369297;61.333960;61.412354
2020-12-28;61.010000;61.448698;61.414753;61.494368
