Date;Obs;Sim;lb:0.05;ub:95
2017-12-25;252.300000;252.247783;252.198360;252.288203
2018-01-01;252.370000;252.230946;252.169138;252.276688
2018-01-08;253.030000;252.385163;252.318542;252.427936
2018-01-15;253.360000;252.494020;252.423201;252.564091
2018-01-22;253.410000;252.499145;252.439972;252.598741
2018-01-29;253.430000;252.584453;252.520729;252.656529
2018-02-05;253.260000;252.680618;252.594838;252.760346
2018-02-12;253.110000;252.601507;252.502836;252.669192
2018-02-19;252.940000;252.472649;252.387357;252.561431
2018-02-26;252.780000;252.400582;252.337592;252.485418
2018-03-05;252.670000;252.393239;252.336161;252.473515
2018-03-12;252.600000;252.445171;252.392752;252.522654
2018-03-19;252.560000;252.641954;252.584937;252.683529
2018-03-26;252.595000;252.775106;252.723933;252.832062
2018-04-02;252.630000;252.837235;252.786405;252.900913
2018-04-09;252.700000;252.930112;252.850036;252.999825
2018-04-16;252.650000;252.921266;252.819499;252.975633
2018-04-23;252.730000;252.812570;252.728084;252.876567
2018-04-30;252.670000;252.637438;252.575453;252.683439
2018-05-07;252.610000;252.449003;252.396539;252.524722
2018-05-14;252.500000;252.346967;252.289516;252.381367
2018-05-21;252.380000;252.254766;252.178035;252.310674
2018-05-28;252.340000;252.204703;252.149805;252.272875
2018-06-04;252.220000;252.105283;252.039249;252.169438
2018-06-11;252.120000;251.992656;251.892702;252.068060
2018-06-18;252.070000;251.922822;251.823927;251.997355
2018-06-25;252.020000;251.850845;251.703410;251.947957
2018-07-02;251.930000;251.803789;251.693423;251.899609
2018-07-09;251.880000;251.744430;251.618114;251.827854
2018-07-16;251.820000;251.706692;251.604880;251.794370
2018-07-23;251.760000;251.667259;251.565202;251.759638
2018-07-30;251.740000;251.645921;251.496413;251.739215
2018-08-06;251.720000;251.650555;251.520369;251.744991
2018-08-13;251.770000;251.641228;251.521093;251.731860
2018-08-20;251.680000;251.596803;251.453429;251.697468
2018-08-27;251.670000;251.554734;251.403893;251.692406
2018-09-03;251.570000;251.521037;251.329721;251.681235
2018-09-10;251.570000;251.504472;251.287328;251.677578
2018-09-17;251.600000;251.497981;251.293104;251.694169
2018-09-24;251.560000;251.479052;251.212751;251.693944
2018-10-01;251.690000;251.517017;251.274611;251.709510
2018-10-08;251.670000;251.510571;251.272796;251.690219
2018-10-15;251.640000;251.504616;251.250328;251.676157
2018-10-22;251.620000;251.495091;251.238654;251.678835
2018-10-29;251.625000;251.483601;251.261789;251.678835
2018-11-05;251.630000;251.499503;251.282420;251.685999
2018-11-12;251.660000;251.486982;251.275788;251.692879
2018-11-19;251.680000;251.503820;251.309373;251.695482
2018-11-26;251.710000;251.520392;251.349685;251.687430
2018-12-03;251.750000;251.532603;251.371648;251.714184
2018-12-10;251.850000;251.567187;251.401360;251.744428
2018-12-17;251.930000;251.641138;251.500778;251.795412
2018-12-24;251.980000;251.643770;251.483284;251.793650
2018-12-31;252.060000;251.858011;251.774858;251.916183
2019-01-07;252.140000;251.906351;251.805122;251.980406
2019-01-14;252.130000;251.992186;251.885393;252.060449
2019-01-21;252.270000;252.089178;251.949704;252.178264
2019-01-28;252.220000;252.157295;252.000032;252.259273
2019-02-04;252.260000;252.239888;252.075276;252.371632
2019-02-11;252.220000;252.325638;252.159882;252.448019
2019-02-18;252.260000;252.421426;252.294764;252.524508
2019-02-25;252.260000;252.353758;252.225276;252.452177
2019-03-04;252.270000;252.292185;252.176134;252.394534
2019-03-11;252.270000;252.286270;252.193987;252.352980
2019-03-18;252.610000;252.390021;252.318996;252.463461
2019-03-25;252.510000;252.454037;252.400401;252.507697
2019-04-01;252.410000;252.407101;252.357466;252.490082
2019-04-08;252.390000;252.383881;252.327502;252.476483
2019-04-15;252.370000;252.346784;252.265382;252.431727
2019-04-22;252.380000;252.336899;252.242958;252.416603
2019-04-29;252.375000;252.315163;252.218208;252.389591
2019-05-06;252.370000;252.353172;252.248724;252.420434
2019-05-13;252.330000;252.302190;252.241815;252.376092
2019-05-20;252.350000;252.291376;252.211678;252.369340
2019-05-27;252.330000;252.284190;252.217844;252.335599
2019-06-03;252.340000;252.224465;252.163651;252.270602
2019-06-10;252.150000;252.172366;252.054812;252.232986
2019-06-17;252.190000;252.112125;251.996658;252.193862
2019-06-24;252.150000;252.062937;251.907443;252.148344
2019-07-01;252.040000;252.047662;251.878884;252.125256
2019-07-08;251.980000;251.954987;251.841064;252.053018
2019-07-15;251.920000;251.871105;251.754182;251.952412
2019-07-22;251.910000;251.823909;251.727248;251.907513
2019-07-29;251.880000;251.794533;251.696889;251.875299
2019-08-05;251.850000;251.771828;251.679068;251.839185
2019-08-12;251.830000;251.752165;251.659762;251.822320
2019-08-19;251.770000;251.713100;251.642005;251.800658
2019-08-26;251.760000;251.682906;251.588158;251.778854
2019-09-02;251.710000;251.654581;251.554160;251.744910
2019-09-09;251.680000;251.620684;251.480708;251.756155
2019-09-16;251.700000;251.654715;251.525330;251.743716
2019-09-23;251.730000;251.653296;251.537872;251.753796
2019-09-30;251.735000;251.631390;251.489388;251.728374
2019-10-07;251.740000;251.678458;251.559740;251.769362
2019-10-14;251.870000;251.739761;251.642286;251.825019
2019-10-21;251.920000;251.749850;251.686371;251.817242
2019-10-28;251.870000;251.742336;251.660117;251.829746
2019-11-04;251.850000;251.728707;251.647751;251.794581
2019-11-11;251.850000;251.736598;251.651705;251.808487
2019-11-18;251.860000;251.718388;251.618652;251.834596
2019-11-25;251.910000;251.725867;251.628499;251.826990
2019-12-02;251.880000;251.718817;251.635593;251.800694
2019-12-09;251.900000;251.758890;251.650735;251.841368
2019-12-16;251.950000;251.767445;251.664024;251.847079
2019-12-23;251.990000;251.831295;251.745892;251.920007
2019-12-30;252.005000;251.863935;251.796758;251.944169
2020-01-06;252.020000;251.921697;251.844266;251.980556
2020-01-13;252.050000;251.949362;251.864393;252.019875
2020-01-20;252.150000;252.032038;251.924465;252.151218
2020-01-27;252.100000;252.040879;251.929894;252.181042
2020-02-03;252.100000;252.096670;251.995664;252.239799
2020-02-10;252.210000;252.303446;252.242796;252.396078
2020-02-17;252.330000;252.480669;252.424290;252.557865
2020-02-24;252.370000;252.431123;252.363961;252.509254
2020-03-02;252.690000;252.621545;252.545494;252.668458
2020-03-09;252.770000;252.701900;252.614080;252.823118
2020-03-16;252.850000;252.756071;252.666801;252.840203
2020-03-23;252.880000;252.739166;252.696208;252.807605
2020-03-30;252.880000;252.642510;252.578041;252.693049
2020-04-06;252.880000;252.517957;252.462500;252.587785
2020-04-13;252.850000;252.458997;252.416516;252.528310
2020-04-20;252.760000;252.430152;252.387951;252.501984
2020-04-27;252.660000;252.356113;252.277063;252.417754
2020-05-04;252.530000;252.286340;252.202531;252.387978
2020-05-11;252.440000;252.230367;252.152071;252.313364
2020-05-18;252.380000;252.230324;252.151508;252.329095
2020-05-25;252.280000;252.187275;252.113036;252.253631
2020-06-01;252.200000;252.151213;252.082214;252.237146
2020-06-08;252.100000;252.092092;251.998582;252.189970
2020-06-15;252.060000;252.054128;251.952840;252.132977
2020-06-22;252.060000;252.047148;251.950806;252.125955
2020-06-29;252.025000;252.018868;251.934258;252.084589
2020-07-06;251.990000;251.939417;251.869389;252.005806
2020-07-13;251.950000;251.887206;251.813526;251.962851
2020-07-20;251.910000;251.828548;251.731161;251.913129
2020-07-27;251.890000;251.804124;251.710345;251.867295
2020-08-03;251.840000;251.780087;251.689804;251.836283
2020-08-10;251.810000;251.758983;251.665199;251.808014
2020-08-17;251.780000;251.702547;251.569312;251.764522
2020-08-24;251.740000;251.649493;251.498174;251.730468
2020-08-31;251.760000;251.616870;251.450572;251.719686
2020-09-07;251.780000;251.655137;251.521430;251.756798
2020-09-14;251.790000;251.638857;251.482457;251.772422
2020-09-21;251.740000;251.618095;251.463409;251.770025
2020-09-28;251.700000;251.595280;251.407568;251.733884
2020-10-05;251.840000;251.670713;251.507716;251.797707
2020-10-12;251.780000;251.673398;251.523431;251.785444
2020-10-19;251.830000;251.667342;251.518464;251.786369
2020-10-26;252.030000;251.740925;251.645235;251.824570
2020-11-02;251.990000;251.765965;251.643505;251.832766
2020-11-09;251.980000;251.795783;251.705540;251.868366
2020-11-16;251.960000;251.751604;251.650586;251.855421
2020-11-23;251.960000;251.770472;251.695570;251.857262
2020-11-30;251.965000;251.767976;251.670809;251.850873
2020-12-07;251.970000;251.793765;251.715153;251.858282
2020-12-14;251.960000;251.764682;251.655325;251.845161
2020-12-21;251.880000;251.800473;251.722346;251.877886
2020-12-28;251.910000;251.810361;251.702831;251.898277
