Date;Obs;Sim;lb:0.05;ub:95
2017-01-02;29.040000;29.079436;29.040037;29.150740
2017-01-09;29.110000;29.133346;29.084616;29.197063
2017-01-16;29.150000;29.159219;29.097516;29.261281
2017-01-23;29.190000;29.221090;29.185444;29.291829
2017-01-30;29.200000;29.206781;29.134031;29.291635
2017-02-06;29.220000;29.241906;29.187486;29.317933
2017-02-13;29.220000;29.240474;29.169807;29.352312
2017-02-20;29.240000;29.249478;29.171520;29.361598
2017-02-27;29.300000;29.295572;29.217290;29.369630
2017-03-06;29.360000;29.385742;29.335821;29.437725
2017-03-13;29.390000;29.415913;29.369949;29.451409
2017-03-20;29.440000;29.408002;29.365166;29.458732
2017-03-27;29.455000;29.468473;29.431989;29.498589
2017-04-03;29.470000;29.471082;29.437026;29.521188
2017-04-10;29.430000;29.412484;29.394729;29.437841
2017-04-17;29.410000;29.326951;29.282172;29.374815
2017-04-24;29.380000;29.354169;29.318694;29.395897
2017-05-01;29.300000;29.313673;29.274596;29.347989
2017-05-08;29.290000;29.261302;29.224860;29.305401
2017-05-15;29.240000;29.233692;29.203651;29.282295
2017-05-22;29.180000;29.169739;29.142065;29.202431
2017-05-29;29.070000;29.071256;29.021657;29.113111
2017-06-05;29.040000;28.978051;28.938412;29.030754
2017-06-12;28.980000;29.005801;28.958696;29.057647
2017-06-19;29.010000;28.957244;28.922599;28.991885
2017-06-26;29.475000;28.923452;28.883693;28.966123
2017-07-03;29.940000;29.028540;28.971245;29.088652
2017-07-10;29.890000;29.560062;29.401344;29.701262
2017-07-17;29.830000;29.697140;29.586455;29.839296
2017-07-24;29.810000;29.573776;29.457430;29.662603
2017-07-31;30.210000;29.811591;29.627254;29.942440
2017-08-07;30.010000;29.834638;29.674473;29.946248
2017-08-14;30.020000;29.807042;29.721148;29.890205
2017-08-21;29.860000;29.770327;29.682824;29.852217
2017-08-28;29.770000;29.737541;29.648953;29.829165
2017-09-04;29.680000;29.653007;29.574320;29.796027
2017-09-11;29.640000;29.606837;29.524552;29.686149
2017-09-18;29.560000;29.553670;29.485778;29.622574
2017-09-25;29.510000;29.547111;29.498942;29.625366
2017-10-02;29.470000;29.493633;29.419926;29.570050
2017-10-09;29.580000;29.480546;29.380463;29.562125
2017-10-16;29.650000;29.540280;29.460645;29.608610
2017-10-23;29.590000;29.510054;29.429443;29.575228
2017-10-30;29.700000;29.435021;29.388702;29.500305
2017-11-06;29.800000;29.487535;29.428396;29.558406
2017-11-13;29.830000;29.563779;29.509380;29.610261
2017-11-20;29.780000;29.601631;29.520426;29.660155
2017-11-27;29.865000;29.569795;29.513131;29.620749
2017-12-04;29.950000;29.685875;29.613244;29.769944
2017-12-11;29.940000;29.654826;29.596620;29.705769
2017-12-18;30.030000;29.701075;29.652462;29.767105
2017-12-25;29.990000;29.697597;29.618632;29.753345
2018-01-01;29.890000;29.719271;29.633484;29.773903
2018-01-08;30.020000;29.717427;29.657007;29.781350
2018-01-15;29.920000;29.812114;29.732916;29.893520
2018-01-22;29.980000;29.772386;29.718165;29.816156
2018-01-29;30.030000;29.818699;29.759902;29.892832
2018-02-05;29.890000;29.852165;29.780273;29.923640
2018-02-12;29.810000;29.857020;29.785367;29.920211
2018-02-19;29.770000;29.782769;29.704355;29.864411
2018-02-26;29.600000;29.731624;29.687898;29.792916
2018-03-05;29.570000;29.663181;29.593150;29.726896
2018-03-12;29.810000;29.652020;29.600665;29.702350
2018-03-19;29.790000;29.750803;29.669589;29.814621
2018-03-26;29.805000;29.755726;29.693839;29.831605
2018-04-02;29.820000;29.715534;29.622216;29.780248
2018-04-09;29.790000;29.769753;29.708358;29.811031
