Date;Obs;Sim;lb:0.05;ub:95
2017-01-02;364.633190;364.485274;364.424162;364.535219
2017-01-09;364.632210;364.511208;364.446684;364.567000
2017-01-16;364.632150;364.532671;364.471712;364.579324
2017-01-23;364.652870;364.682364;364.621330;364.745776
2017-01-30;364.585920;364.655862;364.589772;364.743655
2017-02-06;364.679400;364.685342;364.572134;364.772649
2017-02-13;364.692310;364.685521;364.613878;364.778439
2017-02-20;364.707940;364.609535;364.533000;364.683334
2017-02-27;364.936420;364.732291;364.670348;364.801657
2017-03-06;364.850850;364.854202;364.797176;364.918706
2017-03-13;364.984940;364.907353;364.852046;364.955884
2017-03-20;365.182040;364.910010;364.859335;364.979094
2017-03-27;364.997000;365.179468;365.070883;365.247076
2017-04-03;364.838720;365.048817;364.977592;365.102689
2017-04-10;364.719880;364.893382;364.831870;364.958929
2017-04-17;364.623570;364.751065;364.702367;364.798479
2017-04-24;364.595210;364.738870;364.680101;364.779974
2017-05-01;364.652360;364.663448;364.613397;364.725809
2017-05-08;365.044060;364.931297;364.852034;364.998108
2017-05-15;364.886130;364.893549;364.819240;365.009932
2017-05-22;364.753630;364.742593;364.703062;364.806519
2017-05-29;364.634910;364.664992;364.584944;364.727197
2017-06-05;364.548150;364.560495;364.488745;364.612212
2017-06-12;364.519650;364.513184;364.450075;364.558350
2017-06-19;364.444900;364.488565;364.443475;364.535974
2017-06-26;364.384020;364.416595;364.358330;364.458640
2017-07-03;364.455800;364.369878;364.280219;364.444843
2017-07-10;364.411280;364.422878;364.349216;364.480478
2017-07-17;364.419090;364.469160;364.409982;364.528723
2017-07-24;364.376980;364.415080;364.341129;364.474173
2017-07-31;364.531780;364.388559;364.307961;364.464214
2017-08-07;364.468270;364.559834;364.496889;364.626112
2017-08-14;364.404670;364.442014;364.368108;364.496022
2017-08-21;364.424210;364.449707;364.374832;364.511778
2017-08-28;364.342870;364.510616;364.432834;364.568350
2017-09-04;364.412040;364.455875;364.369363;364.510483
2017-09-11;364.353210;364.602727;364.544203;364.648822
2017-09-18;364.312040;364.544348;364.483170;364.617252
2017-09-25;364.272500;364.534346;364.480200;364.596364
2017-10-02;364.246710;364.499516;364.464876;364.549583
2017-10-09;364.349810;364.581773;364.525839;364.636537
2017-10-16;364.369250;364.602086;364.516357;364.659807
2017-10-23;364.337170;364.566583;364.509015;364.621436
2017-10-30;364.368600;364.603798;364.546808;364.643399
2017-11-06;364.361960;364.619678;364.575861;364.662804
2017-11-13;364.405480;364.616678;364.561649;364.671024
2017-11-20;364.499080;364.762775;364.711406;364.819783
2017-11-27;364.626190;364.719467;364.668665;364.784404
2017-12-04;364.601190;364.863504;364.798891;364.934447
2017-12-11;364.837790;364.852742;364.758818;364.939894
2017-12-18;365.005630;364.942209;364.861703;365.018707
2017-12-25;364.821429;365.029543;364.932121;365.119357
2018-01-01;365.031429;365.040707;364.919232;365.127713
2018-01-08;365.855714;365.481024;365.377579;365.601543
2018-01-15;365.782857;365.720187;365.611847;365.828870
2018-01-22;365.701429;365.539572;365.471394;365.616713
2018-01-29;365.842857;365.845532;365.754378;365.915878
2018-02-05;365.604286;365.619836;365.525987;365.681659
2018-02-12;365.298571;365.461130;365.368680;365.519672
2018-02-19;365.102857;365.260080;365.201863;365.302702
2018-02-26;365.111429;365.327840;365.215327;365.404175
2018-03-05;364.961429;365.226476;365.138380;365.278154
2018-03-12;364.912857;365.213589;365.116798;365.302324
2018-03-19;364.957143;365.250513;365.175998;365.316122
2018-03-26;364.902857;365.179391;365.129053;365.228265
2018-04-02;364.942857;364.997015;364.959341;365.040778
2018-04-09;364.941429;365.174426;365.123921;365.227516
2018-04-16;364.845714;365.016142;364.930612;365.111987
2018-04-23;364.757143;364.891206;364.817220;364.967735
2018-04-30;364.675714;364.793008;364.714970;364.886368
2018-05-07;364.600000;364.701682;364.644260;364.750638
2018-05-14;364.544286;364.642250;364.566624;364.717719
2018-05-21;364.554286;364.565323;364.505588;364.617719
2018-05-28;364.568571;364.520576;364.467813;364.560643
2018-06-04;364.512857;364.512318;364.455634;364.556171
2018-06-11;364.475714;364.508475;364.448944;364.570271
2018-06-18;364.534286;364.620381;364.576295;364.661751
2018-06-25;364.482857;364.493764;364.402187;364.593939
2018-07-02;364.431429;364.415749;364.339932;364.504454
2018-07-09;364.435714;364.401768;364.299347;364.491579
2018-07-16;364.422857;364.599667;364.537318;364.648999
2018-07-23;364.390000;364.557080;364.483159;364.611761
2018-07-30;364.390000;364.511511;364.456398;364.610760
2018-08-06;364.348571;364.445180;364.355199;364.497673
2018-08-13;364.310000;364.420891;364.351163;364.478654
2018-08-20;364.281429;364.370117;364.299013;364.426501
2018-08-27;364.271429;364.348282;364.259764;364.424432
2018-09-03;364.267143;364.327303;364.205937;364.418655
2018-09-10;364.284286;364.354178;364.219058;364.413219
2018-09-17;364.257143;364.320573;364.202612;364.410342
2018-09-24;364.271429;364.306357;364.184059;364.397096
2018-10-01;364.275714;364.362375;364.252864;364.444958
2018-10-08;364.251429;364.320580;364.211021;364.405292
2018-10-15;364.240000;364.282935;364.146625;364.403380
2018-10-22;364.230000;364.277953;364.159993;364.372324
2018-10-29;364.241429;364.260379;364.063417;364.363110
2018-11-05;364.275714;364.368246;364.315271;364.433995
2018-11-12;364.252857;364.296516;364.194363;364.376729
2018-11-19;364.237143;364.298389;364.211909;364.408549
2018-11-26;364.230000;364.289845;364.196344;364.380933
2018-12-03;364.254286;364.354335;364.262198;364.431978
2018-12-10;364.595714;364.824904;364.742569;364.940663
2018-12-17;364.688571;364.990973;364.908371;365.167502
2018-12-24;364.717143;364.781805;364.653137;364.905406
2018-12-31;365.282857;365.388972;365.281250;365.475542
2019-01-07;365.188571;365.150529;365.075752;365.245018
2019-01-14;365.732857;365.429349;365.356764;365.499553
2019-01-21;365.910000;365.563347;365.499089;365.648984
2019-01-28;365.512857;365.380118;365.307416;365.478455
2019-02-04;365.284286;365.273381;365.161676;365.387314
2019-02-11;365.217143;365.358009;365.284557;365.437932
2019-02-18;365.375714;365.296181;365.217078;365.371858
2019-02-25;365.178571;365.103371;364.986327;365.199507
2019-03-04;365.062857;365.027969;364.935474;365.129398
2019-03-11;364.952857;364.965001;364.881123;365.074174
2019-03-18;364.998571;365.014798;364.953052;365.087379
2019-03-25;365.107143;365.198853;365.090211;365.283540
2019-04-01;364.974286;364.970721;364.894843;365.031572
2019-04-08;364.864286;364.825616;364.754436;364.885864
