Date;Obs;Sim;lb:0.05;ub:95
2017-01-02;29.500000;29.588248;29.554991;29.644360
2017-01-09;29.540000;29.629089;29.594741;29.680985
2017-01-16;29.590000;29.648611;29.607775;29.695539
2017-01-23;29.630000;29.688548;29.661578;29.731716
2017-01-30;29.650000;29.687510;29.646990;29.736097
2017-02-06;29.660000;29.710372;29.665918;29.755801
2017-02-13;29.670000;29.710294;29.670860;29.746091
2017-02-20;29.680000;29.713632;29.667769;29.756064
2017-02-27;29.720000;29.724610;29.683621;29.760406
2017-03-06;29.750000;29.760778;29.724961;29.805266
2017-03-13;29.790000;29.774569;29.739644;29.803924
2017-03-20;29.820000;29.770723;29.736117;29.800765
2017-03-27;29.800000;29.781652;29.749077;29.826584
2017-04-03;29.780000;29.780360;29.745506;29.820115
2017-04-10;29.740000;29.749613;29.727524;29.793688
2017-04-17;29.700000;29.689006;29.663247;29.722225
2017-04-24;29.660000;29.693401;29.663905;29.720861
2017-05-01;29.620000;29.679400;29.648660;29.708203
2017-05-08;29.600000;29.645383;29.616067;29.690425
2017-05-15;29.560000;29.614483;29.575415;29.650389
2017-05-22;29.530000;29.574937;29.534631;29.603803
2017-05-29;29.510000;29.513287;29.470096;29.545976
2017-06-05;29.490000;29.456995;29.421546;29.485338
2017-06-12;29.480000;29.465456;29.423414;29.502520
2017-06-19;29.440000;29.427949;29.396171;29.470139
2017-06-26;29.810000;29.389457;29.356211;29.425811
2017-07-03;30.180000;29.435027;29.404761;29.472585
2017-07-10;30.120000;29.692629;29.616272;29.768538
2017-07-17;30.050000;29.800786;29.729831;29.888781
2017-07-24;29.980000;29.788560;29.694033;29.891806
2017-07-31;29.980000;29.881796;29.808957;29.968151
2017-08-07;29.970000;29.943355;29.847314;30.020666
2017-08-14;29.960000;29.940964;29.845196;30.020986
2017-08-21;29.960000;29.938414;29.865304;29.991399
2017-08-28;29.945000;29.912143;29.857595;29.985484
2017-09-04;29.930000;29.874904;29.819298;29.944730
2017-09-11;29.880000;29.835067;29.770295;29.899692
2017-09-18;29.860000;29.820218;29.747316;29.865619
2017-09-25;29.820000;29.803584;29.749201;29.856053
2017-10-02;29.840000;29.785171;29.732262;29.861541
2017-10-09;29.860000;29.766891;29.721598;29.832148
2017-10-16;29.880000;29.798335;29.719874;29.856073
2017-10-23;29.890000;29.779931;29.724852;29.845874
2017-10-30;29.920000;29.769708;29.709499;29.827317
2017-11-06;29.940000;29.795111;29.726379;29.844656
2017-11-13;29.960000;29.839161;29.810037;29.882451
2017-11-20;29.990000;29.850938;29.796084;29.886728
2017-11-27;30.000000;29.877550;29.820231;29.925118
2017-12-04;30.010000;29.920223;29.857711;29.981528
2017-12-11;30.030000;29.929344;29.892325;29.972916
2017-12-18;30.050000;29.958503;29.908722;30.015558
2017-12-25;30.060000;29.984438;29.892208;30.044307
2018-01-01;30.040000;30.000682;29.946115;30.060149
2018-01-08;30.020000;30.002019;29.970921;30.038674
