Date;Obs;Sim;lb:0.05;ub:95
2017-01-02;24.428571;24.560637;24.517422;24.606689
2017-01-09;24.475714;24.564885;24.512458;24.620815
2017-01-16;24.585714;24.645637;24.603309;24.700367
2017-01-23;24.711429;24.766441;24.715531;24.799050
2017-01-30;24.664286;24.757801;24.722589;24.796963
2017-02-06;24.828571;24.815771;24.779268;24.854173
2017-02-13;24.782857;24.836360;24.814139;24.869278
2017-02-20;24.700000;24.801370;24.768793;24.822915
2017-02-27;24.922857;24.805508;24.772324;24.835975
2017-03-06;25.002857;24.894214;24.857869;24.937026
2017-03-13;24.921429;24.892601;24.855717;24.929978
2017-03-20;24.865714;24.845703;24.801604;24.876972
2017-03-27;24.957143;24.862840;24.831217;24.896818
2017-04-03;24.817143;24.780574;24.763952;24.810220
2017-04-10;24.740000;24.758695;24.733475;24.784428
2017-04-17;24.691429;24.641423;24.613175;24.671877
2017-04-24;24.644286;24.620494;24.574533;24.654263
2017-05-01;24.620000;24.578417;24.537216;24.614260
2017-05-08;24.587143;24.540653;24.508652;24.582652
2017-05-15;24.564286;24.512046;24.482102;24.552552
2017-05-22;24.538571;24.465198;24.416476;24.503680
2017-05-29;24.482857;24.417786;24.382003;24.447894
2017-06-05;24.412857;24.357771;24.327411;24.392209
2017-06-12;24.348571;24.296337;24.269611;24.317168
2017-06-19;24.295714;24.288512;24.259783;24.316234
2017-06-26;24.237143;24.229532;24.187766;24.270736
2017-07-03;24.228571;24.222002;24.192557;24.255482
2017-07-10;24.222857;24.326605;24.286979;24.360268
2017-07-17;24.204286;24.306061;24.267114;24.334652
2017-07-24;24.195714;24.327135;24.287800;24.357271
2017-07-31;24.284286;24.442011;24.412559;24.473313
2017-08-07;24.284286;24.454970;24.417240;24.482383
2017-08-14;24.258571;24.398126;24.364900;24.439019
2017-08-21;24.348571;24.433547;24.396156;24.471159
2017-08-28;24.427143;24.458886;24.431013;24.487038
2017-09-04;24.508571;24.450611;24.417401;24.499698
2017-09-11;24.495714;24.392049;24.361211;24.416515
2017-09-18;24.562857;24.445847;24.424864;24.476907
2017-09-25;24.542857;24.453373;24.411628;24.486048
2017-10-02;24.537143;24.411094;24.368454;24.444310
2017-10-09;24.721429;24.536912;24.501978;24.573756
2017-10-16;24.808571;24.590491;24.549741;24.629633
2017-10-23;24.722857;24.577427;24.518533;24.620979
2017-10-30;24.774286;24.574427;24.531304;24.615058
2017-11-06;24.844286;24.612484;24.564611;24.657021
2017-11-13;24.845714;24.676884;24.628351;24.728019
2017-11-20;24.794286;24.686493;24.640305;24.744361
2017-11-27;25.107143;24.787887;24.733128;24.840428
2017-12-04;25.065714;24.890298;24.840472;24.934404
2017-12-11;25.114286;24.916334;24.876574;24.978833
2017-12-18;25.268571;24.981117;24.946420;25.035933
2017-12-25;25.148571;25.009548;24.967154;25.048204
2018-01-01;25.055714;25.015900;24.982479;25.060351
2018-01-08;25.305714;25.016076;24.967219;25.047450
2018-01-15;25.122857;25.077169;25.040537;25.114274
2018-01-22;25.194286;25.053855;25.032758;25.080019
2018-01-29;25.168571;25.067791;25.042280;25.097397
2018-02-05;25.231429;25.056933;25.027156;25.090192
2018-02-12;25.054286;25.050965;25.009304;25.085855
2018-02-19;24.955714;25.019171;24.970253;25.051787
2018-02-26;24.901429;25.012643;24.967794;25.045469
2018-03-05;24.815714;24.945372;24.908500;24.980560
2018-03-12;24.844286;24.932137;24.884444;24.970665
2018-03-19;24.917143;24.942953;24.921470;24.965609
2018-03-26;24.817143;24.874915;24.844692;24.905999
2018-04-02;24.838571;24.817508;24.778009;24.850196
2018-04-09;24.810000;24.826020;24.793841;24.860993
2018-04-16;24.871429;24.758674;24.729047;24.797643
2018-04-23;24.972857;24.798676;24.764938;24.824409
2018-04-30;24.810000;24.692029;24.657291;24.726171
2018-05-07;24.705714;24.614706;24.565671;24.643708
2018-05-14;24.627143;24.533403;24.498342;24.567092
2018-05-21;24.544286;24.473084;24.430351;24.513854
2018-05-28;24.452857;24.433105;24.398277;24.456358
2018-06-04;24.372857;24.341973;24.303063;24.371636
2018-06-11;24.311429;24.296388;24.247608;24.341169
2018-06-18;24.267143;24.242597;24.196921;24.294476
2018-06-25;24.242857;24.180050;24.151924;24.212328
2018-07-02;24.208571;24.174754;24.137906;24.205340
2018-07-09;24.157143;24.098795;24.061833;24.121510
2018-07-16;24.165714;24.035948;23.991357;24.077245
2018-07-23;24.124286;24.061268;24.022165;24.088851
2018-07-30;24.074286;24.012255;23.967671;24.053926
2018-08-06;24.040000;24.009196;23.964110;24.050998
2018-08-13;23.992857;23.931985;23.879040;23.977993
2018-08-20;23.971429;23.886218;23.810822;23.961831
2018-08-27;23.952857;23.852329;23.781495;23.923744
2018-09-03;23.934286;23.827085;23.760258;23.883012
2018-09-10;23.917143;23.818791;23.757903;23.886218
2018-09-17;23.901429;23.794875;23.731082;23.879877
2018-09-24;23.891429;23.771024;23.695110;23.844779
2018-10-01;23.885714;23.839529;23.750343;23.924737
2018-10-08;23.878571;23.829380;23.725054;23.926732
2018-10-15;23.870000;23.838573;23.762864;23.916490
2018-10-22;23.861429;23.813210;23.709039;23.897161
2018-10-29;23.860000;23.804804;23.698327;23.891037
2018-11-05;23.852857;23.845287;23.758164;23.941970
2018-11-12;23.850000;23.873956;23.775130;23.958577
2018-11-19;23.850000;23.928107;23.827731;24.023787
2018-11-26;23.850000;23.940592;23.818225;24.067425
2018-12-03;23.850000;23.979380;23.883505;24.076158
2018-12-10;23.860000;24.074198;23.954429;24.177805
2018-12-17;23.881429;24.220744;24.092101;24.317926
2018-12-24;23.904286;24.256136;24.167359;24.349535
2018-12-31;23.962857;24.414186;24.340042;24.460213
2019-01-07;24.010000;24.462003;24.356748;24.525949
2019-01-14;24.078571;24.542431;24.455753;24.600885
2019-01-21;24.198571;24.651090;24.603779;24.700902
2019-01-28;24.264286;24.669968;24.624184;24.724045
2019-02-04;24.332857;24.762025;24.713784;24.811064
2019-02-11;24.378571;24.733114;24.667243;24.777016
2019-02-18;24.447143;24.804009;24.756956;24.855805
2019-02-25;24.465714;24.723089;24.683762;24.760645
2019-03-04;24.464286;24.695243;24.654443;24.733191
2019-03-11;24.460000;24.665778;24.622684;24.701194
2019-03-18;24.608571;24.745085;24.690585;24.777377
2019-03-25;24.697143;24.766570;24.737897;24.808415
2019-04-01;24.655714;24.712324;24.674330;24.742355
2019-04-08;24.618571;24.622223;24.575864;24.658251
2019-04-15;24.552857;24.617827;24.566800;24.684373
2019-04-22;24.505714;24.567131;24.520556;24.607272
2019-04-29;24.465714;24.540580;24.490260;24.593444
2019-05-06;24.432857;24.528734;24.475237;24.569425
2019-05-13;24.400000;24.488809;24.448710;24.532791
2019-05-20;24.371429;24.472183;24.434063;24.506126
2019-05-27;24.347143;24.485383;24.451588;24.524032
2019-06-03;24.302857;24.410282;24.377048;24.446663
2019-06-10;24.271429;24.393029;24.346671;24.429554
2019-06-17;24.238571;24.347675;24.316547;24.382173
2019-06-24;24.197143;24.353176;24.328028;24.374145
2019-07-01;24.144286;24.284902;24.253239;24.314906
2019-07-08;24.091429;24.209829;24.181690;24.258113
2019-07-15;24.058571;24.138326;24.103041;24.183647
2019-07-22;24.024286;24.123670;24.093089;24.173048
2019-07-29;23.988571;24.136331;24.109712;24.169596
2019-08-05;23.951429;24.081286;24.048604;24.107300
2019-08-12;23.922857;24.024356;23.977678;24.071866
2019-08-19;23.900000;23.987359;23.950818;24.025963
2019-08-26;23.874286;23.975465;23.925271;24.042288
2019-09-02;23.848571;23.925986;23.873619;23.974913
2019-09-09;23.832857;23.894465;23.838321;23.960198
2019-09-16;23.821429;23.870240;23.816459;23.919979
2019-09-23;23.808571;23.874409;23.814226;23.953912
2019-09-30;23.800000;23.871658;23.807783;23.919664
2019-10-07;23.858571;24.089508;24.042754;24.148441
2019-10-14;23.927143;24.192028;24.133681;24.277157
2019-10-21;23.992857;24.239366;24.167480;24.315733
2019-10-28;24.087143;24.409262;24.348684;24.517203
2019-11-04;24.118571;24.354476;24.288396;24.429204
2019-11-11;24.135714;24.419695;24.336726;24.491300
2019-11-18;24.164286;24.433318;24.381907;24.498735
2019-11-25;24.207143;24.595854;24.544561;24.650616
2019-12-02;24.264286;24.585533;24.532010;24.633865
2019-12-09;24.292857;24.635790;24.604247;24.669636
2019-12-16;24.344286;24.617117;24.583453;24.651679
2019-12-23;24.474286;24.733362;24.690193;24.781185
2019-12-30;24.561429;24.744192;24.716703;24.787311
2020-01-06;24.585714;24.746171;24.690969;24.791300
2020-01-13;24.622857;24.750770;24.714394;24.795617
2020-01-20;24.620000;24.790685;24.756870;24.831572
2020-01-27;24.587143;24.725893;24.682916;24.774040
2020-02-03;24.580000;24.715725;24.686010;24.736963
2020-02-10;24.594286;24.746745;24.707846;24.769950
2020-02-17;24.891429;24.873174;24.828705;24.905431
2020-02-24;24.998571;24.897313;24.852599;24.939559
2020-03-02;25.231429;25.062477;25.016280;25.109482
2020-03-09;25.200000;25.060372;25.022728;25.098450
2020-03-16;25.237143;25.078923;25.025863;25.131666
2020-03-23;25.058571;25.047947;25.005742;25.099509
2020-03-30;24.910000;24.967677;24.922695;25.029059
2020-04-06;24.842857;24.879376;24.844015;24.920505
2020-04-13;24.767143;24.809646;24.767607;24.843098
2020-04-20;24.695714;24.712279;24.670275;24.758738
2020-04-27;24.637143;24.650538;24.619898;24.691896
2020-05-04;24.585714;24.564130;24.521998;24.594114
2020-05-11;24.532857;24.565783;24.520906;24.603923
2020-05-18;24.478571;24.515899;24.479762;24.552786
2020-05-25;24.412857;24.479315;24.439079;24.512799
2020-06-01;24.371429;24.427074;24.394930;24.462259
2020-06-08;24.350000;24.367592;24.345438;24.396739
2020-06-15;24.307143;24.398674;24.374598;24.431614
2020-06-22;24.274286;24.376526;24.337940;24.414535
2020-06-29;24.225714;24.301726;24.267718;24.345941
2020-07-06;24.178571;24.258999;24.216017;24.293079
2020-07-13;24.157143;24.243211;24.182453;24.296807
2020-07-20;24.141429;24.277260;24.241145;24.320885
2020-07-27;24.125714;24.230314;24.208360;24.264176
2020-08-03;24.098571;24.238815;24.213832;24.268511
2020-08-10;24.060000;24.142916;24.115391;24.179145
2020-08-17;24.022857;24.089675;24.035118;24.137799
2020-08-24;24.000000;24.078911;24.024729;24.121585
2020-08-31;23.977143;24.044858;23.998586;24.085033
2020-09-07;23.958571;24.018591;23.968083;24.065873
2020-09-14;23.947143;24.037485;23.971026;24.084438
