Date;Obs;Sim;lb:0.05;ub:95
2017-01-02;134.870000;135.099778;135.036352;135.149678
2017-01-09;134.870000;135.111744;135.042154;135.176302
2017-01-16;134.900000;135.141316;135.076059;135.192238
2017-01-23;134.920000;135.247865;135.195679;135.307194
2017-01-30;134.930000;135.277879;135.225971;135.330674
2017-02-06;134.955000;135.335088;135.298360;135.368639
2017-02-13;134.980000;135.391367;135.329514;135.438892
2017-02-20;135.000000;135.407690;135.357401;135.452169
2017-02-27;135.050000;135.399037;135.356393;135.465063
2017-03-06;135.100000;135.453338;135.399519;135.500989
2017-03-13;135.118000;135.549344;135.485308;135.612521
2017-03-20;135.136000;135.615074;135.579118;135.669484
2017-03-27;135.154000;135.584548;135.530526;135.636076
2017-04-03;135.172000;135.571172;135.506250;135.620689
2017-04-10;135.190000;135.505790;135.431091;135.559702
2017-04-17;135.162500;135.480723;135.420711;135.524349
2017-04-24;135.135000;135.385810;135.315947;135.444347
2017-05-01;135.107500;135.355222;135.303375;135.401870
2017-05-08;135.080000;135.309241;135.252151;135.371082
2017-05-15;135.060000;135.319447;135.259912;135.379902
2017-05-22;135.050000;135.304821;135.257651;135.366969
2017-05-29;135.015000;135.323691;135.276010;135.371084
2017-06-05;134.980000;135.231514;135.195726;135.270531
2017-06-12;134.930000;135.236057;135.199789;135.276225
2017-06-19;134.890000;135.209502;135.170613;135.251630
2017-06-26;134.850000;135.129857;135.089563;135.164559
2017-07-03;134.835000;135.084427;135.046994;135.109717
2017-07-10;134.820000;135.047742;135.020791;135.086939
2017-07-17;134.805000;135.028616;135.003236;135.055809
2017-07-24;134.790000;134.967683;134.939549;134.985909
2017-07-31;134.780000;134.978147;134.957288;134.993892
2017-08-07;134.760000;134.959145;134.928908;134.976871
2017-08-14;134.740000;134.885477;134.860838;134.911205
2017-08-21;134.700000;134.916981;134.883549;134.938795
2017-08-28;134.676667;134.889581;134.863076;134.909762
2017-09-04;134.653333;134.846896;134.822697;134.866732
2017-09-11;134.630000;134.841634;134.820921;134.861663
2017-09-18;134.633333;134.841272;134.816100;134.861813
2017-09-25;134.636667;134.962724;134.931071;134.990487
2017-10-02;134.640000;134.964893;134.938733;134.994260
2017-10-09;134.625000;134.982139;134.951424;135.017165
2017-10-16;134.610000;134.974870;134.941992;135.001751
2017-10-23;134.622000;134.953420;134.920883;134.991180
2017-10-30;134.634000;134.945127;134.918597;134.987239
2017-11-06;134.646000;134.932570;134.898146;134.975508
2017-11-13;134.658000;134.945759;134.909602;134.995376
2017-11-20;134.670000;135.070467;135.037900;135.108406
2017-11-27;134.740000;135.121438;135.088234;135.155710
2017-12-04;134.880000;135.326481;135.288877;135.370943
2017-12-11;135.020000;135.379484;135.349625;135.435065
2017-12-18;135.330000;135.553878;135.508900;135.592190
2017-12-25;135.455000;135.727311;135.680885;135.768351
2018-01-01;135.580000;135.759663;135.719013;135.805851
2018-01-08;135.760000;135.895522;135.863091;135.931841
2018-01-15;135.760000;135.974265;135.934914;136.016301
2018-01-22;135.840000;136.009088;135.967809;136.046727
2018-01-29;136.060000;136.210907;136.161206;136.258965
2018-02-05;136.050000;136.265463;136.228582;136.301849
2018-02-12;136.100000;136.236279;136.203680;136.272598
2018-02-19;136.020000;136.180701;136.149043;136.219136
2018-02-26;136.100000;136.175889;136.134277;136.222025
2018-03-05;136.010000;136.120878;136.088386;136.150869
2018-03-12;136.020000;136.080189;136.040189;136.131223
2018-03-19;135.990000;136.064807;136.019855;136.110956
2018-03-26;135.950000;136.024152;135.985847;136.076640
2018-04-02;135.940000;136.012059;135.977892;136.047819
2018-04-09;135.990000;136.019539;135.984337;136.061629
2018-04-16;135.940000;136.015092;135.987299;136.047723
2018-04-23;135.900000;135.965398;135.931094;135.993549
2018-04-30;135.820000;135.912976;135.876970;135.935231
2018-05-07;135.760000;135.840865;135.795776;135.885797
2018-05-14;135.680000;135.792445;135.740345;135.829974
2018-05-21;135.860000;135.912550;135.860519;135.944003
2018-05-28;135.850000;135.896990;135.850941;135.937211
2018-06-04;135.740000;135.837241;135.793710;135.874510
2018-06-11;135.650000;135.767247;135.719997;135.808836
2018-06-18;136.210000;135.898332;135.854786;135.935094
2018-06-25;136.010000;135.816303;135.787843;135.869112
2018-07-02;135.840000;135.696452;135.663090;135.730026
2018-07-09;135.680000;135.564165;135.505048;135.614971
2018-07-16;135.570000;135.489712;135.452404;135.524837
2018-07-23;135.460000;135.432426;135.392902;135.494924
2018-07-30;135.370000;135.348289;135.307917;135.393355
2018-08-06;135.270000;135.244989;135.207178;135.286216
2018-08-13;135.200000;135.172464;135.133801;135.216685
2018-08-20;135.130000;135.101437;135.066057;135.137840
2018-08-27;135.080000;135.048390;135.014714;135.097933
2018-09-03;135.030000;134.988715;134.953747;135.016564
2018-09-10;134.990000;134.958048;134.930005;134.977260
2018-09-17;134.950000;134.931720;134.892147;134.975461
2018-09-24;134.910000;134.878263;134.836710;134.906467
2018-10-01;134.880000;134.907817;134.865061;134.936433
2018-10-08;134.840000;134.850422;134.816024;134.874743
2018-10-15;134.810000;134.803759;134.766035;134.839770
2018-10-22;134.780000;134.786044;134.750803;134.826836
2018-10-29;134.760000;134.751547;134.708385;134.787775
2018-11-05;134.730000;134.733459;134.688844;134.780495
2018-11-12;134.720000;134.685828;134.630151;134.741740
2018-11-19;134.720000;134.699603;134.651900;134.756945
2018-11-26;134.700000;134.696078;134.632253;134.752896
2018-12-03;134.680000;134.722643;134.665978;134.784286
2018-12-10;134.700000;134.988628;134.906143;135.061261
2018-12-17;134.780000;135.089164;135.023425;135.150538
2018-12-24;134.810000;135.078004;134.985540;135.161475
2018-12-31;134.950000;135.303122;135.222471;135.390397
2019-01-07;135.070000;135.279591;135.199316;135.368649
2019-01-14;135.130000;135.419315;135.349203;135.479500
2019-01-21;135.230000;135.453225;135.393668;135.521896
2019-01-28;135.320000;135.461634;135.409345;135.573387
2019-02-04;135.360000;135.488905;135.426997;135.561124
2019-02-11;135.400000;135.568591;135.513427;135.611217
2019-02-18;135.450000;135.585397;135.519073;135.639433
2019-02-25;135.450000;135.588953;135.550984;135.628003
2019-03-04;135.430000;135.587786;135.553976;135.637256
2019-03-11;135.430000;135.646381;135.606602;135.681190
2019-03-18;135.500000;135.704194;135.661852;135.754467
2019-03-25;135.560000;135.825690;135.789810;135.863007
2019-04-01;135.530000;135.788048;135.762914;135.820094
2019-04-08;135.490000;135.756089;135.712601;135.786424
2019-04-15;135.560000;135.767196;135.728970;135.810685
2019-04-22;135.500000;135.737882;135.692161;135.783050
2019-04-29;135.450000;135.667451;135.633456;135.702726
2019-05-06;135.430000;135.695473;135.660422;135.729475
2019-05-13;135.400000;135.624780;135.583437;135.651376
2019-05-20;135.410000;135.616605;135.574190;135.653899
2019-05-27;135.420000;135.569265;135.529555;135.599689
2019-06-03;135.410000;135.614912;135.584802;135.652988
2019-06-10;135.330000;135.504794;135.473437;135.533103
2019-06-17;135.280000;135.453992;135.424163;135.481507
2019-06-24;135.230000;135.400868;135.377058;135.435797
2019-07-01;135.160000;135.343231;135.314703;135.385350
2019-07-08;135.090000;135.257629;135.227174;135.299181
2019-07-15;135.040000;135.188012;135.152064;135.213418
2019-07-22;135.000000;135.154643;135.133998;135.185397
2019-07-29;134.950000;135.100587;135.071656;135.131151
2019-08-05;134.900000;135.044467;135.018519;135.066472
2019-08-12;134.870000;134.982553;134.957500;135.012930
2019-08-19;134.830000;134.978004;134.941843;135.005192
2019-08-26;134.820000;134.939543;134.912836;134.958840
2019-09-02;134.770000;134.893400;134.861442;134.917408
2019-09-09;134.730000;134.859982;134.829563;134.885014
2019-09-16;134.700000;134.830169;134.790749;134.865942
2019-09-23;134.660000;134.795275;134.748339;134.834747
2019-09-30;134.640000;134.761098;134.727762;134.802184
2019-10-07;134.630000;134.781837;134.747644;134.820499
2019-10-14;134.630000;134.816367;134.775120;134.853914
2019-10-21;134.640000;134.825724;134.783816;134.877572
2019-10-28;134.660000;134.862505;134.816340;134.925015
2019-11-04;134.690000;134.841648;134.775107;134.887164
2019-11-11;134.700000;134.881604;134.816432;134.937179
2019-11-18;134.740000;134.927633;134.885316;134.978912
2019-11-25;134.780000;134.975956;134.941040;135.009402
2019-12-02;134.810000;135.003860;134.964105;135.029977
2019-12-09;134.830000;135.041763;135.018777;135.074644
2019-12-16;134.860000;135.045979;135.010072;135.078658
2019-12-23;134.960000;135.260802;135.239525;135.291318
2019-12-30;135.090000;135.335500;135.309664;135.384737
2020-01-06;135.180000;135.389520;135.364269;135.432834
2020-01-13;135.230000;135.377034;135.347942;135.411446
2020-01-20;135.260000;135.433168;135.398802;135.474707
2020-01-27;135.270000;135.422377;135.403646;135.454827
2020-02-03;135.300000;135.506526;135.480447;135.533507
2020-02-10;135.460000;135.693661;135.664600;135.715607
2020-02-17;135.620000;135.771432;135.739367;135.806747
2020-02-24;135.720000;135.826834;135.777973;135.863574
2020-03-02;135.780000;135.859378;135.821789;135.899522
2020-03-09;135.880000;135.917158;135.867538;135.956075
