Date;Obs;Sim;lb:0.05;ub:95
2017-01-02;31.260000;31.377758;31.347887;31.411266
2017-01-09;31.270000;31.392497;31.364606;31.415754
2017-01-16;31.420000;31.427923;31.405581;31.451069
2017-01-23;31.280000;31.460652;31.429499;31.497602
2017-01-30;31.320000;31.439483;31.414330;31.461362
2017-02-06;31.340000;31.445947;31.420753;31.472926
2017-02-13;31.180000;31.429189;31.395249;31.459367
2017-02-20;31.345000;31.401618;31.373093;31.437467
2017-02-27;31.510000;31.465940;31.429433;31.510255
2017-03-06;31.556667;31.546164;31.517333;31.583132
2017-03-13;31.603333;31.552927;31.518546;31.585239
2017-03-20;31.650000;31.490291;31.463995;31.534654
2017-03-27;31.512262;31.582214;31.552866;31.612144
2017-04-03;31.405653;31.513922;31.482351;31.545848
2017-04-10;31.325696;31.454198;31.417546;31.488939
2017-04-17;31.299044;31.315444;31.269919;31.355488
2017-04-24;31.245739;31.410009;31.376726;31.442132
2017-05-01;31.179108;31.321815;31.287323;31.363503
2017-05-08;31.139130;31.267768;31.232353;31.298200
2017-05-15;31.059173;31.231019;31.198681;31.255863
2017-05-22;30.970000;31.138137;31.116773;31.156468
2017-05-29;30.906667;30.989447;30.961422;31.017247
2017-06-05;30.843333;30.881940;30.856072;30.915447
2017-06-12;30.780000;30.924344;30.897488;30.960001
2017-06-19;30.980000;30.865184;30.834873;30.895953
2017-06-26;31.193333;30.782607;30.757621;30.811999
2017-07-03;31.406667;30.921504;30.887098;30.950676
2017-07-10;31.620000;31.445107;31.375179;31.495398
2017-07-17;31.620000;31.403235;31.300319;31.500901
2017-07-24;31.540000;31.270513;31.196302;31.384195
2017-07-31;31.860000;31.664750;31.592028;31.743612
2017-08-07;31.620000;31.634688;31.544070;31.704721
2017-08-14;31.570000;31.513479;31.413194;31.593313
2017-08-21;31.590000;31.370609;31.285893;31.487779
2017-08-28;31.480000;31.406582;31.300774;31.474697
2017-09-04;31.370000;31.289689;31.192298;31.369947
2017-09-11;31.240000;31.229439;31.168614;31.293438
2017-09-18;31.240000;31.180169;31.115790;31.266415
2017-09-25;31.150000;31.235388;31.183975;31.286002
2017-10-02;31.390000;31.210852;31.158453;31.280187
2017-10-09;31.458000;31.240438;31.155177;31.309824
2017-10-16;31.526000;31.365130;31.294215;31.414314
2017-10-23;31.594000;31.353368;31.285478;31.423381
2017-10-30;31.662000;31.278734;31.203677;31.329334
2017-11-06;31.730000;31.440555;31.372596;31.498878
2017-11-13;31.688290;31.546152;31.475240;31.608091
2017-11-20;31.700232;31.604300;31.566815;31.649866
2017-11-27;31.712173;31.560943;31.496612;31.637894
2017-12-04;31.736056;31.764219;31.707958;31.829966
2017-12-11;31.807704;31.691841;31.630432;31.761774
2017-12-18;31.747997;31.761625;31.717053;31.817550
2017-12-25;31.724114;31.708023;31.638122;31.783048
2018-01-01;31.736056;31.762054;31.710840;31.811838
2018-01-08;31.759938;31.740012;31.665347;31.812432
2018-01-15;31.700232;31.809379;31.721916;31.879341
2018-01-22;31.840000;31.742552;31.692217;31.801451
2018-01-29;31.790000;31.811789;31.772515;31.861291
2018-02-05;31.740000;31.846706;31.791620;31.904897
2018-02-12;31.690000;31.827325;31.744557;31.878492
2018-02-19;31.630000;31.715781;31.658391;31.772937
2018-02-26;31.430000;31.668845;31.588381;31.716915
2018-03-05;31.530000;31.596810;31.528961;31.693630
2018-03-12;31.630000;31.638083;31.542806;31.742011
2018-03-19;31.730000;31.725647;31.670139;31.775123
2018-03-26;31.690000;31.657820;31.596628;31.714387
2018-04-02;31.650000;31.612187;31.519330;31.703341
2018-04-09;31.610000;31.730470;31.668909;31.790422
2018-04-16;31.565000;31.662775;31.593246;31.721185
2018-04-23;31.520000;31.698807;31.644048;31.797917
