Date;Obs;Sim;lb:0.05;ub:95
2017-01-02;54.490000;54.626516;54.548279;54.693555
2017-01-09;54.524000;54.577553;54.511241;54.660509
2017-01-16;54.558000;54.609772;54.560728;54.673397
2017-01-23;54.592000;54.758100;54.705302;54.816990
2017-01-30;54.626000;54.652903;54.570433;54.710472
2017-02-06;54.660000;54.696693;54.639276;54.756040
2017-02-13;54.705000;54.707676;54.622066;54.769891
2017-02-20;54.750000;54.674488;54.629174;54.709957
2017-02-27;54.795000;54.723567;54.650134;54.779310
2017-03-06;54.840000;54.934970;54.889636;55.009052
2017-03-13;54.762500;54.875942;54.832403;54.925844
2017-03-20;54.685000;54.803382;54.746672;54.857835
2017-03-27;54.607500;54.769084;54.729243;54.808192
2017-04-03;54.530000;54.632950;54.586290;54.671597
2017-04-10;54.475000;54.511933;54.468970;54.542494
2017-04-17;54.420000;54.381251;54.329636;54.436425
2017-04-24;54.365000;54.392158;54.333547;54.453417
2017-05-01;54.310000;54.374631;54.321223;54.421478
2017-05-08;54.280000;54.328435;54.255129;54.394443
2017-05-15;54.250000;54.274806;54.212477;54.331884
2017-05-22;54.220000;54.207040;54.137410;54.256596
2017-05-29;54.190000;54.208210;54.159597;54.251616
2017-06-05;54.160000;54.079281;54.016536;54.134012
2017-06-12;54.120000;54.027501;53.947102;54.083070
2017-06-19;54.080000;54.014517;53.930549;54.106427
2017-06-26;54.040000;53.968459;53.873115;54.033626
2017-07-03;54.000000;53.959717;53.894543;54.016469
2017-07-10;54.034000;53.978646;53.939784;54.016716
2017-07-17;54.068000;53.972174;53.915416;54.004253
2017-07-24;54.102000;54.035025;54.001755;54.086843
2017-07-31;54.136000;54.211889;54.149312;54.269422
2017-08-07;54.170000;54.211555;54.147683;54.280552
2017-08-14;54.157500;54.083784;54.039463;54.123096
2017-08-21;54.145000;54.157839;54.084614;54.198650
2017-08-28;54.132500;54.116654;54.073636;54.156417
2017-09-04;54.120000;54.060129;54.006336;54.098993
2017-09-11;54.192500;54.062009;54.023639;54.115171
2017-09-18;54.265000;54.183023;54.147119;54.221460
2017-09-25;54.337500;54.302933;54.271162;54.325768
2017-10-02;54.410000;54.207750;54.165537;54.235752
2017-10-09;54.422000;54.253238;54.222692;54.284823
2017-10-16;54.434000;54.461042;54.415396;54.507820
2017-10-23;54.446000;54.379668;54.334188;54.436056
2017-10-30;54.458000;54.386095;54.348516;54.438391
2017-11-06;54.470000;54.402644;54.374663;54.463685
2017-11-13;54.565000;54.441039;54.394400;54.480634
2017-11-20;54.660000;54.516590;54.453673;54.594706
2017-11-27;54.755000;54.687182;54.601319;54.768498
2017-12-04;54.850000;54.850473;54.802829;54.917379
2017-12-11;54.955000;54.790008;54.745061;54.840887
2017-12-18;55.060000;54.944325;54.883842;55.033580
2017-12-25;55.165000;55.019886;54.977622;55.074684
2018-01-01;55.270000;54.930132;54.871850;54.987670
2018-01-08;55.238000;55.083153;55.038774;55.144043
2018-01-15;55.206000;55.073225;55.018378;55.133677
2018-01-22;55.174000;54.985525;54.947134;55.023145
2018-01-29;55.142000;55.104108;55.045095;55.170640
2018-02-05;55.110000;54.956507;54.917720;55.004510
2018-02-12;55.010000;54.919199;54.877132;54.969769
2018-02-19;54.910000;54.834036;54.800997;54.872373
2018-02-26;54.810000;54.830419;54.773267;54.886359
2018-03-05;54.710000;54.693933;54.657998;54.737601
2018-03-12;54.610000;54.658259;54.622226;54.711766
2018-03-19;54.673333;54.791300;54.743118;54.824241
2018-03-26;54.736667;54.715914;54.669822;54.764387
2018-04-02;54.800000;54.683626;54.641664;54.741321
2018-04-09;54.710000;54.801601;54.750476;54.849280
2018-04-16;54.620000;54.671481;54.630226;54.709485
2018-04-23;54.530000;54.566738;54.525883;54.614909
2018-04-30;54.440000;54.414950;54.359388;54.459352
2018-05-07;54.350000;54.419256;54.379193;54.468497
2018-05-14;54.315000;54.305555;54.250685;54.344882
2018-05-21;54.280000;54.520340;54.464441;54.579728
2018-05-28;54.245000;54.360673;54.314484;54.430770
2018-06-04;54.210000;54.239235;54.197482;54.289556
2018-06-11;54.147500;54.205429;54.159079;54.250135
2018-06-18;54.085000;54.111914;54.062538;54.175400
2018-06-25;54.022500;54.039904;53.993108;54.080221
2018-07-02;53.960000;54.029428;53.990737;54.072500
2018-07-09;53.892000;53.960429;53.902415;54.002425
2018-07-16;53.824000;53.892398;53.789151;53.960955
2018-07-23;53.756000;53.891069;53.813425;53.942768
2018-07-30;53.688000;53.850040;53.759481;53.905110
2018-08-06;53.620000;53.811143;53.728885;53.871029
2018-08-13;53.632500;53.767133;53.651901;53.868823
2018-08-20;53.645000;53.767460;53.680296;53.875823
2018-08-27;53.657500;53.744200;53.634580;53.868664
2018-09-03;53.670000;53.725042;53.616459;53.864103
2018-09-10;53.665000;53.733324;53.624601;53.868994
2018-09-17;53.660000;53.725593;53.609480;53.867609
2018-09-24;53.655000;53.711076;53.567679;53.867888
2018-10-01;53.650000;53.789302;53.706681;53.881300
2018-10-08;53.666000;53.790932;53.708160;53.882915
2018-10-15;53.682000;53.819145;53.717509;53.891215
2018-10-22;53.698000;53.799197;53.703449;53.889504
2018-10-29;53.714000;53.779831;53.686472;53.862676
2018-11-05;53.730000;53.848184;53.758249;53.947713
2018-11-12;53.765000;53.917618;53.817196;54.065531
2018-11-19;53.800000;54.007524;53.868280;54.144474
2018-11-26;53.835000;53.997305;53.899381;54.125568
2018-12-03;53.870000;54.036547;53.947058;54.142516
2018-12-10;54.006000;54.270497;54.128655;54.388410
2018-12-17;54.142000;54.460033;54.303875;54.578110
2018-12-24;54.278000;54.424117;54.321566;54.527190
2018-12-31;54.414000;54.749211;54.650894;54.870863
2019-01-07;54.550000;54.727145;54.599565;54.807121
2019-01-14;54.632500;54.788685;54.676248;54.881661
2019-01-21;54.715000;54.893020;54.811274;54.965533
2019-01-28;54.797500;54.844345;54.753957;54.895402
2019-02-04;54.880000;54.948067;54.896291;55.026844
2019-02-11;54.882000;54.853323;54.793914;54.920314
