Date;Obs;Sim;lb:0.05;ub:95
2017-01-02;48.200000;48.338878;48.311799;48.376169
2017-01-09;48.230000;48.350690;48.313158;48.388749
2017-01-16;48.270000;48.402500;48.370486;48.443740
2017-01-23;48.280000;48.461782;48.406173;48.487750
2017-01-30;48.290000;48.452652;48.403241;48.489632
2017-02-06;48.300000;48.467977;48.413369;48.501893
2017-02-13;48.360000;48.472709;48.431078;48.511543
2017-02-20;48.340000;48.459233;48.416112;48.493059
2017-02-27;48.470000;48.458697;48.410582;48.500579
2017-03-06;48.600000;48.591926;48.555395;48.627798
2017-03-13;48.640000;48.645313;48.602891;48.682869
2017-03-20;48.670000;48.675278;48.643287;48.723306
2017-03-27;48.720000;48.748676;48.696567;48.800840
2017-04-03;48.670000;48.695368;48.654203;48.738464
2017-04-10;48.620000;48.723405;48.685039;48.767228
2017-04-17;48.610000;48.625409;48.585029;48.668539
2017-04-24;48.590000;48.642737;48.594613;48.683905
2017-05-01;48.560000;48.599880;48.563784;48.636311
2017-05-08;48.540000;48.548893;48.498451;48.578815
2017-05-15;48.480000;48.511559;48.485503;48.542146
2017-05-22;48.440000;48.470745;48.435440;48.500142
2017-05-29;48.390000;48.396706;48.368012;48.437615
2017-06-05;48.350000;48.350150;48.306687;48.390870
2017-06-12;48.290000;48.335573;48.285981;48.382753
2017-06-19;48.240000;48.305130;48.271206;48.340820
2017-06-26;48.220000;48.254778;48.218702;48.293043
2017-07-03;48.620000;48.250189;48.209986;48.283672
2017-07-10;48.700000;48.541821;48.488181;48.612403
2017-07-17;48.650000;48.677273;48.578886;48.764456
2017-07-24;48.570000;48.612786;48.551827;48.668804
2017-07-31;48.910000;48.630923;48.522665;48.691799
2017-08-07;48.820000;48.685332;48.621707;48.761890
2017-08-14;48.830000;48.641459;48.554687;48.727998
2017-08-21;48.820000;48.680326;48.613733;48.767912
2017-08-28;48.750000;48.683863;48.599058;48.763209
2017-09-04;48.660000;48.643471;48.582606;48.696969
2017-09-11;48.620000;48.596998;48.521878;48.692663
2017-09-18;48.580000;48.618984;48.543521;48.686112
2017-09-25;48.510000;48.640366;48.572328;48.706070
2017-10-02;48.490000;48.617699;48.538908;48.703124
2017-10-09;48.550000;48.591892;48.525147;48.658116
2017-10-16;48.620000;48.695417;48.628460;48.754989
2017-10-23;48.610000;48.747865;48.669400;48.797518
2017-10-30;48.630000;48.765652;48.695347;48.828539
2017-11-06;48.850000;48.769389;48.684140;48.827530
2017-11-13;48.890000;48.813920;48.751873;48.876918
2017-11-20;48.870000;48.863891;48.785916;48.948560
2017-11-27;48.890000;48.872635;48.813835;48.919056
2017-12-04;48.900000;48.935601;48.863186;49.007087
2017-12-11;48.930000;48.955443;48.907298;49.013055
2017-12-18;49.050000;49.040987;48.958089;49.130349
2017-12-25;49.010000;49.034698;48.980821;49.090547
2018-01-01;48.930000;49.021960;48.953035;49.099640
2018-01-08;49.140000;49.048043;48.980116;49.101438
2018-01-15;49.060000;49.130737;49.053651;49.217081
2018-01-22;49.040000;49.099131;49.002924;49.172296
2018-01-29;49.050000;49.112706;49.025476;49.208489
2018-02-05;49.120000;49.112234;49.043639;49.191649
2018-02-12;49.070000;49.073472;48.990902;49.172231
2018-02-19;48.980000;49.044865;48.959920;49.116113
2018-02-26;48.910000;49.065240;49.010115;49.120009
2018-03-05;48.860000;48.997342;48.924226;49.041858
2018-03-12;48.820000;49.006049;48.929201;49.074598
2018-03-19;48.950000;49.077552;49.011993;49.157047
2018-03-26;48.930000;49.095460;49.000892;49.154807
2018-04-02;48.980000;49.044548;48.967686;49.104329
2018-04-09;49.090000;49.074156;48.975733;49.134390
2018-04-16;48.980000;49.120537;49.009891;49.211204
2018-04-23;48.910000;49.104378;49.019611;49.146222
2018-04-30;48.840000;48.997609;48.921113;49.058778
2018-05-07;48.740000;48.928700;48.818397;48.994203
2018-05-14;48.690000;48.818417;48.743738;48.886951
2018-05-21;48.610000;48.775776;48.722415;48.814975
2018-05-28;48.520000;48.671151;48.614592;48.718674
2018-06-04;48.460000;48.621221;48.577483;48.659605
2018-06-11;48.390000;48.540355;48.486619;48.593436
2018-06-18;48.330000;48.419109;48.362745;48.468375
2018-06-25;48.280000;48.333399;48.265889;48.392374
2018-07-02;48.220000;48.257807;48.215506;48.311536
2018-07-09;48.170000;48.146681;48.109908;48.190047
2018-07-16;48.150000;48.076458;48.023524;48.126535
2018-07-23;48.100000;48.087269;48.050488;48.126131
2018-07-30;48.090000;48.068546;48.030112;48.120394
2018-08-06;48.030000;47.988703;47.950487;48.019529
2018-08-13;47.990000;47.939656;47.909819;47.967232
2018-08-20;47.960000;47.900397;47.869337;47.955106
2018-08-27;47.940000;47.868802;47.836925;47.890155
2018-09-03;47.920000;47.821686;47.790047;47.849094
2018-09-10;47.900000;47.797309;47.760070;47.823041
2018-09-17;47.890000;47.776624;47.721296;47.827375
2018-09-24;47.860000;47.755483;47.713217;47.792340
2018-10-01;47.850000;47.736615;47.682229;47.766127
2018-10-08;47.870000;47.721469;47.668535;47.753893
2018-10-15;47.850000;47.718724;47.677555;47.760222
2018-10-22;47.850000;47.713682;47.679738;47.736014
2018-10-29;47.880000;47.703477;47.661096;47.734809
2018-11-05;47.870000;47.701569;47.650808;47.738775
2018-11-12;47.910000;47.701420;47.675453;47.743733
2018-11-19;47.900000;47.695474;47.659296;47.749145
2018-11-26;47.920000;47.693129;47.650544;47.749063
2018-12-03;47.910000;47.695364;47.651596;47.752537
2018-12-10;47.930000;47.738412;47.694616;47.809894
2018-12-17;47.920000;47.819155;47.759500;47.893498
2018-12-24;47.940000;47.841773;47.791427;47.901756
2018-12-31;47.950000;47.943499;47.887489;48.007987
2019-01-07;47.970000;48.025066;47.956907;48.091838
2019-01-14;48.000000;48.075389;48.025629;48.146212
2019-01-21;48.040000;48.169848;48.128027;48.207469
2019-01-28;48.060000;48.208217;48.164480;48.261839
2019-02-04;48.100000;48.259874;48.204442;48.338933
2019-02-11;48.120000;48.261860;48.214923;48.329942
2019-02-18;48.140000;48.316197;48.262406;48.364625
2019-02-25;48.140000;48.298298;48.261639;48.342229
2019-03-04;48.160000;48.327356;48.286632;48.372720
2019-03-11;48.170000;48.299012;48.256981;48.333344
2019-03-18;48.220000;48.394050;48.345508;48.422079
2019-03-25;48.270000;48.464231;48.422095;48.500358
2019-04-01;48.300000;48.467436;48.409890;48.508620
2019-04-08;48.290000;48.411430;48.361494;48.460747
2019-04-15;48.250000;48.353686;48.325697;48.387648
2019-04-22;48.220000;48.288349;48.257766;48.329898
2019-04-29;48.200000;48.256806;48.210333;48.293227
2019-05-06;48.190000;48.246298;48.214527;48.278778
2019-05-13;48.160000;48.215238;48.153329;48.256776
2019-05-20;48.130000;48.180993;48.134665;48.225854
2019-05-27;48.100000;48.166140;48.126086;48.205360
2019-06-03;48.070000;48.096730;48.064866;48.126398
2019-06-10;48.020000;48.059445;48.019934;48.097493
